0.249804 9.07442e-07 -7.97697e-07 
0.367939 1.39664e-06 -1.98924e-08 
0.534734 1.91862e-06 -1.89855e-08 
0.73223 2.48756e-06 -2.41999e-08 
0.931582 2.98635e-06 -3.18002e-08 
1.13218 3.49618e-06 -4.19848e-08 
1.29339 3.99931e-06 -5.49563e-08 
1.4676 4.30214e-06 -7.16022e-08 
1.69357 4.81381e-06 -9.30587e-08 
1.86867 5.34855e-06 -1.20352e-07 
2.13363 5.63282e-06 -1.54872e-07 
2.33377 5.84456e-06 -1.98665e-07 
2.49418 6.04431e-06 -2.52885e-07 
2.78736 6.87495e-06 -2.22953e-07 
3.52182 7.60538e-06 -4.04026e-07 
