0.249587 1.18801e-06 -7.97657e-07 
0.368392 1.96148e-06 -2.92034e-08 
0.535438 2.6152e-06 -2.74599e-08 
0.732353 3.40428e-06 -3.47088e-08 
0.931799 4.15615e-06 -4.55192e-08 
1.1325 4.7606e-06 -5.98607e-08 
1.29349 5.35614e-06 -7.79443e-08 
1.46775 6.23871e-06 -1.01401e-07 
1.69356 6.61611e-06 -1.31545e-07 
1.86885 7.37396e-06 -1.69893e-07 
2.13378 7.87371e-06 -2.18332e-07 
2.33398 8.88623e-06 -2.78421e-07 
2.49439 8.48563e-06 -3.53425e-07 
2.78873 9.7548e-06 -3.11035e-07 
3.52256 9.90438e-06 -5.59463e-07 
