0.249587 0.00476157 0.00790911 
0.368392 0.000170744 0.000291933 
0.535438 0.00010705 0.000274649 
0.732353 0.000923798 0.0003472 
0.931799 0.0022947 0.000455271 
1.1325 0.00267696 0.000598821 
1.29349 0.00343201 0.00077947 
1.46775 0.00479507 0.00101534 
1.69356 0.00245977 0.001318 
1.86885 0.00479113 0.00170048 
2.13378 0.00086359 0.0021868 
2.33398 0.00563036 0.00280077 
2.49439 0.00534759 0.00354571 
2.78873 0.00805435 0.00313129 
3.52256 0.0141204 0.00560693 
