0.223763 0.00392932 0.00444849 
0.346403 -0.0155114 0.00197418 
0.529199 -0.0229196 0.00208351 
0.719823 -0.0215072 0.0030496 
0.921552 -0.0151983 0.00486122 
1.12341 -0.0372027 0.00749874 
1.29159 -0.0312638 0.0110072 
1.46255 -0.013764 0.0155638 
1.69339 -0.0089401 0.0207334 
1.86618 -0.0151802 0.0274317 
2.13754 0.0147647 0.0353859 
2.33177 0.0118748 0.0409701 
2.50347 0.0778444 0.0494989 
2.62866 0.00160518 0.0574801 
2.89563 -0.200096 0.0700893 
3.14764 0.0960531 0.078579 
3.3435 0.00986264 0.0718662 
3.49328 0.119973 0.0888192 
3.6375 0.0357442 0.10314 
3.90684 0.118598 0.0966342 
