0.223764 0.014346 0.0123234 
0.346396 -0.042625 0.00545198 
0.529202 -0.040995 0.0057352 
0.719836 -0.0397327 0.00839164 
0.921563 -0.0232324 0.013345 
1.1234 -0.0466376 0.0208101 
1.29164 -0.0154808 0.0308688 
1.46244 0.0305696 0.043296 
1.69339 0.0666179 0.0576915 
1.86637 0.00414118 0.0758684 
2.13741 0.0599868 0.0966875 
2.33177 0.0435439 0.115681 
2.50347 0.212342 0.136395 
2.62866 -0.340781 0.163131 
2.89638 -0.528589 0.178504 
3.14687 0.0919676 0.208935 
3.3435 0.303065 0.199268 
3.49328 0.187456 0.242542 
3.6375 0.0236446 0.269091 
3.90684 0.00726104 0.276583 
