EPdAu20all_0.root 1.02075
EPdAu20all_1.root 0.897175
EPdAu20all_10.root 0.659532
EPdAu20all_11.root 0.981979
EPdAu20all_12.root 0.676056
EPdAu20all_13.root 1.14026
EPdAu20all_14.root 0.798921
EPdAu20all_15.root 0.709414
EPdAu20all_16.root 0.889998
EPdAu20all_17.root 1.17163
EPdAu20all_18.root 0.670568
EPdAu20all_19.root 1.11181
EPdAu20all_2.root 0.818062
EPdAu20all_20.root 0.64103
EPdAu20all_21.root 1.02539
EPdAu20all_22.root 0.633346
EPdAu20all_23.root 1.14053
EPdAu20all_24.root 0.789463
EPdAu20all_25.root 0.794745
EPdAu20all_26.root 0.845147
EPdAu20all_27.root 0.705382
EPdAu20all_28.root 0.792802
EPdAu20all_29.root 0.943032
EPdAu20all_3.root 1.12574
EPdAu20all_30.root 0.82214
EPdAu20all_31.root 0.639105
EPdAu20all_32.root 0.793958
EPdAu20all_4.root 1.10023
EPdAu20all_5.root 0.664385
EPdAu20all_6.root 0.970316
EPdAu20all_7.root 0.810405
EPdAu20all_8.root 0.70553
EPdAu20all_9.root 0.854361
