0.25 -0 -9999 
0.390617 2.50834e-07 -1.53332e-07 
0.532381 -3.79723e-07 -1.18214e-07 
0.726669 -9.89327e-07 -1.60254e-07 
0.927305 -1.73125e-06 -2.28353e-07 
1.12809 -2.25089e-06 -3.2202e-07 
1.29199 -1.82173e-06 -4.51191e-07 
1.4605 -2.94623e-06 -6.2504e-07 
1.69223 -3.80608e-06 -8.53284e-07 
1.86196 -1.96025e-06 -1.16551e-06 
2.12908 -4.4556e-06 -1.61278e-06 
2.32932 -5.94026e-07 -2.2152e-06 
2.49263 -2.21605e-06 -2.98769e-06 
2.62558 -1.95898e-06 -4.09547e-06 
2.86883 1.43307e-06 -5.57983e-06 
3.1313 -2.96421e-06 -6.94098e-06 
3.35 2.71138e-05 -8.88972e-06 
3.49348 -3.54383e-06 -1.08129e-05 
3.63983 -1.50015e-06 -1.18566e-05 
3.90139 3.0003e-06 -1.07532e-05 
