0.224503 0.00749078 0.0045886 
0.348422 -0.00986721 0.00196124 
0.532641 -0.0139003 0.0019831 
0.719854 -0.0495993 0.00277758 
0.920713 -0.0620256 0.00444625 
1.12279 -0.0843523 0.00703588 
1.29099 -0.0960084 0.0105773 
1.4579 -0.0907284 0.0155893 
1.69242 -0.119595 0.0215738 
1.86883 -0.082375 0.0284332 
2.13176 -0.0321184 0.0362965 
2.33333 -0.153933 0.047159 
2.50167 -0.0390969 0.0545456 
2.62835 -0.0942031 0.0672405 
2.89241 0.0593944 0.0782149 
3.14718 -0.0767794 0.0884876 
3.34562 0.0416227 0.0895621 
3.49444 -0.0657158 0.100523 
3.64211 -0.100776 0.118342 
3.89123 -0.0629212 0.121829 
