0.25 0 9.998e+07 
0.390584 -0.00163226 0.00153886 
0.532422 0.00137798 0.00118723 
0.726769 0.000666018 0.00160901 
0.92737 -0.00297283 0.00229418 
1.12812 -0.00357543 0.00323634 
1.29198 -0.00525681 0.00449472 
1.46055 0.00778012 0.00624314 
1.69221 -0.0139997 0.00855502 
1.86199 -0.0167408 0.0116357 
2.12906 -0.00464396 0.0160357 
2.32934 -0.01072 0.0225711 
2.49242 -0.0254332 0.0300916 
2.62588 0.0059319 0.0408608 
2.86858 0.117577 0.0564971 
3.13115 0.0129167 0.0690035 
3.35 -0.145 0.100921 
3.49348 -0.0504348 0.103744 
3.63983 0.128333 0.107627 
3.90211 -0.110116 0.1081 
