0.25 -0 -9999 
0.386982 -6.83813e-08 -2.22306e-07 
0.533589 -2.39868e-06 -1.74103e-07 
0.726354 -2.47939e-06 -2.3381e-07 
0.927147 -1.7728e-06 -3.34863e-07 
1.12873 -1.06199e-06 -4.745e-07 
1.29192 -2.38371e-06 -6.50281e-07 
1.45988 -2.01528e-06 -9.09232e-07 
1.69151 -2.05573e-06 -1.26463e-06 
1.86272 -3.00119e-06 -1.71996e-06 
2.13038 6.43239e-07 -2.32431e-06 
2.3269 5.50737e-07 -3.10163e-06 
2.49177 6.00462e-07 -4.43564e-06 
2.62664 -3.69323e-06 -5.96427e-06 
2.87953 -5.20322e-06 -7.99865e-06 
3.14294 -6.89752e-06 -9.36923e-06 
3.33852 5.87015e-06 -9.09714e-06 
3.49231 1.0001e-05 -1.29276e-05 
3.64412 3.84821e-06 -1.41099e-05 
3.87 1.30398e-05 -1.75536e-05 
