-0.00478533 0.000631949 -0.000315929 0.000627928 -0.000324489 0.000629211
-0.00840961 0.000723719 0.00158704 0.000722288 -0.000315422 0.000725301
-0.00920596 0.000933208 -0.000449815 0.000935242 0.000289675 0.000937324
-0.013223 0.00124932 -0.00153824 0.00125437 -0.00148743 0.00125295
-0.0133205 0.00169583 0.00185651 0.00170283 -0.00175985 0.00170144
-0.0193861 0.00232193 0.00110673 0.0023299 -0.00339308 0.00232532
-0.0209357 0.00319421 0.00467386 0.00320731 -0.00611154 0.00319955
-0.0187969 0.00440223 0.00297566 0.00441587 -0.00161154 0.00439414
-0.0331713 0.00600893 0.00406491 0.00610411 0.0095926 0.00600565
-0.0244711 0.00819078 0.00939003 0.00814961 0.0118292 0.00816721
-0.0387131 0.011221 0.00936941 0.0111073 -0.0011407 0.0112438
-0.0517641 0.0153002 0.0328559 0.0153149 -0.000463585 0.0150483
-0.0367572 0.0211365 -0.0415214 0.0213205 0.0114281 0.0212001
-0.0521574 0.0260656 0.0294615 0.0256256 0.00119978 0.0251235
-0.0651307 0.0365242 0.030342 0.0362503 -0.0210335 0.0370332
-0.0701492 0.0507531 1.39301e-05 0.0542651 -0.112072 0.0525732
-0.0250421 0.0631422 -0.013912 0.0631662 0.0776188 0.0635806
-0.104253 0.114908 -0.133637 0.114357 -0.0532706 0.123565
0.0364088 0.124645 -0.328268 0.130449 -0.129305 0.136001
-0.0724056 0.155173 -0.410797 0.192818 0.179922 0.187901
0.234833 0.273598 -0.261555 0.265539 0.0715424 0.350611
0.00264985 4.27871 -0.0378465 5.03209 -0.000490086 3.16088
0 -nan 0 -nan 0 -nan
0.483113 0.551712 0.342092 0.827334 1.0097 2.11075
