0.1 0.0304861 0.0633904
0.3 0.0510472 0.132631
0.5 0.0584554 0.076208
0.7 0.083013 0.234563
0.9 0.101824 0.657724
1.1 0.0971066 0.104296
1.3 0.090509 0.070343
1.5 0.0611534 0.0448984
1.7 0.119363 0.148162
1.9 0.172475 0.431944
2.1 0.182735 0.865124
2.3 0.233402 0.39985
2.5 0.0711103 0.0592497
2.7 0.197168 0.60296
2.9 -0.0710132 -0.192736
3.1 0.195578 1.39993
3.3 -0.00517921 -0.793834
3.5 -0.212416 -0.376285
3.7 0.00105676 3.97284
3.9 -0.0547304 -0.352855
4.1 0.415186 0.866576
4.3 -0.585458 -0.94205
4.5 -1.26689 -1.68941
4.7 1.28655 3.33837
4.9 0.0301659 0.0218656
