0.1 0.0264644 0.00587762
0.3 0.0459232 0.00309434
0.5 0.064173 0.00330104
0.7 0.0816031 0.00385907
0.9 0.0968909 0.00433217
1.1 0.107142 0.00470895
1.3 0.111729 0.0050604
1.5 0.119949 0.0056128
1.7 0.123902 0.00623812
1.9 0.134204 0.00707644
2.1 0.133189 0.00765622
2.3 0.129612 0.00858618
2.5 0.132653 0.0101126
2.7 0.145518 0.0114649
2.9 0.127792 0.0132771
3.1 0.143599 0.0167802
3.3 0.0987052 0.0195506
3.5 0.125572 0.0241987
3.7 0.118153 0.0261167
3.9 0.120993 0.0250179
4.1 0.115303 0.0431926
4.3 0.119196 0.0761159
4.5 0.0812618 0.0547848
4.7 0.135446 0.119285
4.9 -nan -nan
