-0.00333399 3.76707e-05 0.00162014 3.74034e-05 6.89023e-05 3.74438e-05
-0.00485952 4.36737e-05 0.0023529 4.40009e-05 8.80966e-05 4.40089e-05
-0.00620224 5.38568e-05 0.00320339 5.45937e-05 -9.13725e-06 5.45457e-05
-0.00753082 6.82598e-05 0.00425238 6.93612e-05 0.000141909 6.92406e-05
-0.00860549 8.68604e-05 0.00508848 8.83949e-05 0.000228814 8.82257e-05
-0.00970831 0.000109838 0.00570078 0.000111869 0.000343677 0.000111638
-0.0107446 0.000138524 0.00662246 0.000141084 0.000454355 0.00014079
-0.011981 0.000174297 0.00682172 0.000177553 0.000355438 0.000177182
-0.0127206 0.00021838 0.0072686 0.000222461 0.000757109 0.000222007
-0.0135466 0.000271398 0.00728175 0.000276564 0.000508738 0.000276003
-0.0148648 0.000337468 0.00824183 0.000343651 0.000644607 0.000343133
-0.0154846 0.000416415 0.00833507 0.000424143 -0.000165186 0.000423202
-0.0162543 0.000508033 0.00839063 0.000517544 0.000685588 0.000516303
-0.0184902 0.000616595 0.00732986 0.000628755 0.00142883 0.000627456
-0.0182807 0.000742985 0.00660814 0.000757319 -0.000414125 0.00075613
-0.0194801 0.000901785 0.00832564 0.000917698 -0.000381063 0.000917752
-0.0203198 0.00107267 0.00820725 0.00109218 -0.000148473 0.00109246
-0.0186831 0.0012749 0.00945124 0.00129798 0.00354247 0.00129648
-0.0225827 0.00148599 0.00670276 0.00151571 -0.00113796 0.00151171
-0.0218484 0.00174105 0.00772845 0.0017762 -0.00172798 0.00177208
-0.0193105 0.00200671 0.00544146 0.00204662 -0.0034126 0.00204278
-0.0205619 0.00230806 0.00759487 0.00235086 -0.00107645 0.0023506
-0.018146 0.00265498 0.00764577 0.00270761 0.005144 0.00269997
-0.019965 0.00305624 0.0117456 0.00310895 -0.00439476 0.00309326
-0.00383351 6.5743e-05 0.0014743 6.52538e-05 0.000195151 6.53308e-05
-0.00543613 7.60393e-05 0.00220192 7.66455e-05 0.000137416 7.66535e-05
-0.00712762 9.38001e-05 0.00315619 9.51433e-05 4.15423e-05 9.50338e-05
-0.00828859 0.000118856 0.00409988 0.000120855 0.00025102 0.000120626
-0.00992384 0.000151174 0.00465641 0.000153953 -0.000144669 0.000153698
-0.0110343 0.000191189 0.00569825 0.000194829 0.000294804 0.000194455
-0.0126412 0.00024093 0.00629965 0.000245564 -0.000223249 0.000245087
-0.0134651 0.000302936 0.00712014 0.000308756 0.000170546 0.000308169
-0.0153194 0.000379479 0.00778653 0.00038667 0.000356098 0.000386108
-0.0159477 0.000471966 0.00739705 0.000481221 0.000684437 0.000480442
-0.0169874 0.000583518 0.00740694 0.000595218 -0.00067044 0.000594092
-0.0180752 0.000720331 0.00833549 0.00073378 -0.000105339 0.00073321
-0.0177663 0.000876589 0.00706175 0.000894355 0.000201409 0.000892885
-0.0202388 0.00106626 0.00995738 0.00108661 2.6904e-05 0.00108535
-0.0224844 0.00128408 0.00984003 0.00130809 -0.00221785 0.00130662
-0.0241731 0.00154127 0.00940196 0.0015677 0.00166415 0.00156643
-0.0246234 0.00183151 0.00733395 0.00186954 0.00176017 0.00186165
-0.0253168 0.00214987 0.00845986 0.00218868 0.000263687 0.00218735
-0.0212558 0.0025587 0.0111257 0.00260379 -0.00800645 0.00259511
-0.0239973 0.00301202 0.0142562 0.00306421 -0.00887269 0.00305598
-0.0211515 0.00349533 0.0116936 0.00355618 -0.000529616 0.00355381
-0.0200169 0.00398705 0.0163265 0.00404671 0.00101537 0.00404544
-0.0203902 0.00446106 0.0045215 0.00455001 0.00484852 0.00454284
-0.0284584 0.00506017 0.00522887 0.00517799 0.00224772 0.00516441
-0.00448305 0.000139864 0.00120697 0.000138858 0.000292889 0.000139011
-0.00612582 0.0001618 0.00193497 0.000163169 -5.96086e-06 0.000163155
-0.00733596 0.000199603 0.0028012 0.000202554 0.000196815 0.000202307
-0.00958517 0.000253368 0.00412119 0.00025768 8.50337e-05 0.000257193
-0.0107586 0.00032297 0.00474544 0.000329071 -0.000166677 0.000328392
-0.0124909 0.000408897 0.00547463 0.000417004 -5.50501e-05 0.000416023
-0.0143068 0.000515784 0.00588762 0.000526028 0.000116051 0.00052512
-0.0157001 0.000647927 0.00600587 0.000660906 0.000469912 0.000659686
-0.0147214 0.000809543 0.00720353 0.00082529 0.000506357 0.000823215
-0.0184381 0.00100454 0.00853319 0.00102377 5.19584e-05 0.00102153
-0.0200295 0.00125017 0.0103527 0.00127194 -0.00189887 0.00127159
-0.0201309 0.00154581 0.0087805 0.00157482 0.00175762 0.0015724
-0.0184659 0.00186551 0.00790969 0.00190061 0.00262469 0.00189638
-0.0181828 0.00226127 0.00728694 0.00230604 0.00784135 0.00230026
-0.0251509 0.00275385 0.0093318 0.00280547 -0.00605419 0.00280552
-0.0282755 0.00331426 0.00575865 0.00338434 0.00143007 0.00337121
-0.0218215 0.0038712 0.0100188 0.00394087 0.00415647 0.00394802
-0.0302774 0.00459679 0.0111858 0.00467514 -0.00429436 0.0046788
-0.0280412 0.00541884 0.00112501 0.00555298 -0.00367548 0.00550774
-0.0443649 0.00625993 0.00446662 0.00640254 -0.00312645 0.00639022
-0.0283455 0.00723191 0.00507401 0.00740204 0.0011181 0.00737935
-0.0114256 0.00847431 -3.68417e-05 0.00869279 0.00138616 0.00862217
-0.0203283 0.00926969 0.00513652 0.00940484 -0.0134506 0.00943229
-0.0197143 0.0106308 0.00834978 0.0107965 0.00545768 0.0107587
-0.00498516 0.000468983 0.00075234 0.000465542 -0.000275139 0.000466197
-0.00762811 0.000545634 5.76828e-05 0.000550649 0.000492434 0.000550633
-0.0094315 0.000678588 0.00382047 0.000688138 -0.000310594 0.000687281
-0.0134025 0.000866215 0.00387926 0.000881047 -5.15453e-05 0.000879131
-0.013041 0.00110957 0.0027743 0.00113161 0.000344214 0.00113111
-0.0168262 0.00142602 0.00971345 0.00145205 0.00158049 0.00144791
-0.0176028 0.00179288 0.00740485 0.00182994 0.00157737 0.00182325
-0.0175501 0.00226817 0.011006 0.00230919 -0.000741001 0.00230218
-0.0195984 0.00283132 0.00742544 0.00288818 0.00557257 0.00287993
-0.0187361 0.00348252 0.00601276 0.00355983 0.00189668 0.00354324
-0.0172946 0.00434062 0.00409995 0.00441751 0.00675368 0.00443519
-0.0207833 0.00544823 0.0121068 0.00555464 0.0141923 0.00553374
-0.0284281 0.00642819 0.014279 0.00653874 0.0101395 0.00653398
-0.0191499 0.00753331 -0.00572009 0.00768323 -0.011388 0.00774459
-0.0282069 0.00965379 0.00424699 0.0100007 0.00711997 0.00975523
-0.0113013 0.0117053 0.0153281 0.0118724 0.00622878 0.0119435
0.00894917 0.0143682 0.0161898 0.0145526 0.000958603 0.0145572
-0.0454831 0.0166136 -0.000697444 0.0170858 0.0185875 0.0174306
-0.0135746 0.018343 0.00151142 0.0186222 -0.00044528 0.0188284
-0.0653 0.0247825 0.00038531 0.0254257 -0.0219171 0.026003
-0.040035 0.024523 0.0175483 0.0246708 -0.0118283 0.0246026
-0.00961038 0.0298859 -0.0369399 0.0316867 -0.0844112 0.0307737
-0.00507158 0.0370221 0.043978 0.0381098 -0.0459745 0.0365208
0.00282054 0.0446418 0.0331844 0.0442639 0.0187315 0.0439035
-0.00708611 0.000776742 -0.000225494 0.000771385 0.000127016 0.000772597
-0.0104235 0.000905827 0.000134175 0.000914667 -0.00225593 0.000914246
-0.0150081 0.00113713 0.00178149 0.00115449 -0.000447036 0.00115281
-0.0173052 0.00145949 0.00141078 0.00148786 -0.00171702 0.00148312
-0.0195981 0.00189583 0.00284743 0.00193558 0.0001377 0.00192901
-0.0165769 0.00240586 0.00209822 0.00245908 -0.00173254 0.00245447
-0.0253095 0.00304524 0.00395654 0.00311278 0.00347584 0.00309936
-0.0160379 0.0038612 0.00756158 0.00393384 -0.000181465 0.00392378
-0.04025 0.00493028 0.0122887 0.00502499 -0.00255288 0.00499682
-0.0320237 0.00615386 0.00928743 0.00630149 -0.00101325 0.00630558
-0.0312531 0.00752794 0.00161044 0.00777389 -0.0129344 0.00768924
-0.0408345 0.00954945 0.00507195 0.00983238 0.0064696 0.00987649
-0.0271051 0.0112331 0.00869451 0.0114311 -0.00562204 0.0112912
-0.0524762 0.0133523 0.00941144 0.0135677 0.000481333 0.0136608
-0.0285495 0.0164283 0.0121016 0.016908 -0.0176321 0.0164857
-0.0521805 0.0199076 -0.000502205 0.0203165 0.0109058 0.0202747
-0.0244749 0.0241367 0.0205048 0.0245836 0.0177472 0.0244878
-0.0475371 0.0295163 0.00919146 0.0295715 -0.00260769 0.0303387
-0.0306295 0.0308065 0.0268197 0.0307351 -0.00598127 0.0307885
0.0169665 0.0346132 0.0505313 0.0346467 0.0134523 0.035427
