0.240753 -0.00199543 0.00145172 
0.355993 0.023608 0.000300334 
0.536255 0.0462722 0.000311248 
0.733944 0.0654041 0.000387492 
0.933488 0.0824835 0.000495488 
1.13422 0.0974898 0.000634575 
1.2942 0.112439 0.000804372 
1.47151 0.123654 0.00101512 
1.69433 0.131439 0.00127579 
1.87263 0.141024 0.00159895 
2.13577 0.148409 0.00198773 
2.33604 0.155118 0.00246402 
2.49496 0.155279 0.00303352 
2.63689 0.160606 0.00369558 
2.87618 0.155286 0.00449303 
3.13789 0.166306 0.00542826 
3.33798 0.171802 0.00651806 
3.49558 0.167206 0.00781417 
3.63834 0.175919 0.00931058 
3.87772 0.164948 0.0111259 
