0.1 -0.00118146 -0.000525877
0.3 0.0216791 0.00298887
0.5 0.0404842 0.00368989
0.7 0.0584408 0.00460644
0.9 0.0730149 0.00539691
1.1 0.0852635 0.00631569
1.3 0.0908698 0.00729467
1.5 0.109131 0.00905871
1.7 0.111511 0.0105907
1.9 0.118946 0.0126808
2.1 0.108528 0.0144848
2.3 0.104047 0.016918
2.5 0.118425 0.0208813
2.7 0.151407 0.0263555
2.9 0.124328 0.0296198
3.1 0.139574 0.0364072
3.3 0.0753461 0.0359978
3.5 0.104615 0.048498
3.7 0.0841607 0.0545367
3.9 0.10721 0.0714113
4.1 0.03521 0.0510869
4.3 -0.0278396 -0.208468
4.5 0.0947101 0.162212
4.7 -0.308462 -0.359884
4.9 0.243939 0.496044
