0.249702 2.41465e-06 -1.44706e-06 
0.375967 6.64793e-07 -4.20107e-08 
0.534357 7.96132e-07 -3.62329e-08 
0.731328 1.04203e-06 -4.65997e-08 
0.930497 1.1694e-06 -6.2153e-08 
1.1312 1.36629e-06 -8.33872e-08 
1.2931 1.51435e-06 -1.1084e-07 
1.46557 1.97402e-06 -1.47272e-07 
1.6929 2.01321e-06 -1.9434e-07 
1.86658 2.00086e-06 -2.57207e-07 
2.13205 2.22474e-06 -3.3754e-07 
2.33229 2.35731e-06 -4.42042e-07 
2.49405 2.57552e-06 -5.77213e-07 
2.77783 3.27967e-06 -5.28445e-07 
3.50863 3.57558e-06 -1.01902e-06 
