0.225894 -0.0252305 0.00390247 
0.339341 0.00744055 0.00160569 
0.535122 0.0397139 0.00192123 
0.732084 0.0575568 0.00244251 
0.931762 0.0836875 0.00321485 
1.13247 0.0969026 0.0042267 
1.29355 0.100808 0.0055051 
1.46812 0.126375 0.00715104 
1.69362 0.127611 0.0092507 
1.86961 0.136628 0.0118999 
2.13446 0.0989787 0.0152022 
2.33484 0.13412 0.0191743 
2.49469 0.119602 0.0239188 
2.63602 0.150628 0.0296175 
2.87645 0.214958 0.0361222 
3.13786 0.133986 0.0438301 
3.33978 0.20261 0.0519166 
3.49557 0.0308666 0.0607791 
3.64248 0.338046 0.0686008 
3.88469 0.189205 0.0779428 
