0.225894 -0.00296353 0.000458377 
0.339341 0.000873955 0.000188601 
0.535122 0.00466473 0.000225664 
0.732084 0.00676053 0.000286893 
0.931762 0.00982979 0.000377611 
1.13247 0.011382 0.000496461 
1.29355 0.0118407 0.00064662 
1.46812 0.0148438 0.000839949 
1.69362 0.014989 0.00108657 
1.86961 0.0160481 0.00139774 
2.13446 0.0116259 0.00178563 
2.33484 0.0157535 0.00225218 
2.49469 0.0140483 0.00280946 
2.63602 0.0176925 0.00347882 
2.87645 0.0252486 0.00424285 
3.13786 0.0157377 0.00514821 
3.33978 0.0237982 0.00609804 
3.49557 0.00362554 0.00713901 
3.64248 0.0397063 0.00805773 
3.88469 0.0222237 0.00915503 
