0.240753 1.08531e-06 -3.39848e-08 
0.355995 1.39722e-06 -7.0328e-09 
0.536255 2.04039e-06 -7.28917e-09 
0.733945 2.65519e-06 -9.07596e-09 
0.933489 3.23993e-06 -1.16043e-08 
1.13422 3.78024e-06 -1.48632e-08 
1.2942 4.32641e-06 -1.88334e-08 
1.47151 4.79682e-06 -2.37704e-08 
1.69433 5.28018e-06 -2.98749e-08 
1.87263 5.80501e-06 -3.74336e-08 
2.13577 6.17911e-06 -4.65389e-08 
2.33604 6.74016e-06 -5.76358e-08 
2.49496 7.06144e-06 -7.0921e-08 
2.80278 7.73752e-06 -5.90945e-08 
3.53616 8.82688e-06 -9.58384e-08 
