0.25 -0 -9999 
0.386986 5.18122e-07 -2.20293e-07 
0.533521 -3.70061e-07 -1.73112e-07 
0.726302 -8.24207e-07 -2.33344e-07 
0.927068 -4.89822e-07 -3.34873e-07 
1.12874 7.7325e-07 -4.74305e-07 
1.2919 5.58396e-07 -6.54422e-07 
1.45989 1.38481e-06 -9.14364e-07 
1.69154 -1.66594e-06 -1.25832e-06 
1.86264 3.81026e-06 -1.6979e-06 
2.1304 1.33788e-06 -2.36413e-06 
2.32697 8.5028e-07 -3.11897e-06 
2.49183 -1.17741e-06 -4.47698e-06 
2.62633 4.65761e-06 -6.22074e-06 
2.88113 -4.3271e-06 -8.16407e-06 
3.14186 7.14134e-06 -9.27184e-06 
3.34032 1.75018e-05 -1.16571e-05 
3.49074 1.40199e-05 -1.34859e-05 
3.64429 2.16688e-06 -1.42214e-05 
3.87 1.03857e-06 -2.23766e-05 
