0.25 0 9.998e+07 
0.393842 -0.0027556 0.00213408 
0.531383 -0.000191998 0.00161263 
0.726997 0.00385119 0.00220165 
0.927514 0.00562147 0.00312131 
1.12752 0.00723245 0.00437781 
1.29207 0.00702904 0.00619006 
1.46105 0.00515468 0.00853074 
1.69283 0.00251779 0.0116481 
1.86138 0.007333 0.0154736 
2.12789 0.0310445 0.0221502 
2.33164 -0.00421529 0.0317051 
2.49328 -0.00886885 0.0403117 
2.62491 0.035 0.0608153 
2.85809 -0.0457865 0.0753332 
3.10676 -0.191061 0.11354 
3.38333 -0.0475 0.245686 
3.49737 0.101842 0.188537 
3.63333 -0.441 0.175037 
3.91809 -0.0253226 0.116085 
