0.25 0 -9999 
0.390617 -0.0256021 0.0175432 
0.532381 0.144401 0.0135066 
0.726669 0.176064 0.0183147 
0.927305 0.19064 0.026155 
1.12809 0.131878 0.036864 
1.29199 0.0958452 0.0516785 
1.4605 0.258779 0.0709763 
1.69223 0.285358 0.0975557 
1.86196 0.0912601 0.132946 
2.12908 0.2266 0.185447 
2.32932 0.247621 0.25384 
2.49263 0.403866 0.341877 
2.62558 0.415949 0.490334 
2.86883 -0.973719 0.631372 
3.1313 -0.415699 0.809691 
3.35 -1.2583 1.17072 
3.49348 -0.174073 1.1973 
3.63983 -0.356372 1.34328 
3.90139 0.0545957 1.21519 
