-0.0038441 5.17833e-05 0.00127215 5.15502e-05 4.91926e-05 5.15805e-05
-0.00551527 6.08302e-05 0.00214726 6.08929e-05 -0.000144882 6.08402e-05
-0.00724276 7.54802e-05 0.00306173 7.55331e-05 8.57429e-05 7.55519e-05
-0.00881374 9.60224e-05 0.00361644 9.61229e-05 -7.49111e-05 9.61417e-05
-0.010478 0.000122461 0.00439027 0.000122604 -7.76867e-05 0.000122629
-0.0118761 0.000155095 0.00501185 0.00015527 -0.000218004 0.0001553
-0.0137379 0.000195763 0.00560798 0.000195884 -7.69455e-05 0.000196035
-0.0143374 0.000246297 0.00599232 0.000246454 0.000296509 0.000246651
-0.0163682 0.000308952 0.00677908 0.000309023 -0.000645569 0.000309272
-0.0179915 0.000384073 0.00692483 0.000384182 9.61753e-05 0.000384443
-0.0181082 0.00047765 0.00783154 0.000477529 -0.000434208 0.000478124
-0.0194818 0.000589181 0.00782595 0.000588978 -0.000723863 0.000589956
-0.0218195 0.000717694 0.00864602 0.000717288 -0.000671122 0.000718556
-0.0214437 0.000872917 0.00933499 0.000872359 0.000125429 0.00087344
-0.0222552 0.00105201 0.00746549 0.00105262 -0.00120977 0.0010526
-0.0244546 0.00127593 0.00853354 0.00127458 -0.00132818 0.00127682
-0.0254447 0.00151432 0.0085655 0.00151504 -0.000302607 0.0015145
-0.0248616 0.00180319 0.00853625 0.00180421 -0.00302066 0.0018074
-0.0273078 0.00210055 0.0110261 0.00209562 0.000600886 0.0021015
-0.0291353 0.0024577 0.00486853 0.00245762 0.00373786 0.00246188
-0.029113 0.00285073 0.00874908 0.00285318 -0.00580344 0.00285972
-0.0323906 0.00325074 0.00645981 0.00325879 -0.00683383 0.00326784
-0.0252829 0.00372064 0.00925187 0.00371627 0.00129784 0.00371468
-0.0324737 0.0043334 0.00764331 0.00434613 -0.00325591 0.00435322
