0.1 0.0353841 0
0.3 0.0553721 0
0.5 0.0771779 0
0.7 0.0966434 0
0.9 0.116471 0
1.1 0.131659 0
1.3 0.150087 0
1.5 0.157416 0
1.7 0.172765 0
1.9 0.174927 0
2.1 0.197949 0
2.3 0.19914 0
2.5 0.210418 0
2.7 0.204079 0
2.9 0.17302 0
3.1 0.208314 0
3.3 0.20683 0
3.5 0.220405 0
3.7 0.213213 0
3.9 0.152547 0
4.1 0.170732 0
4.3 0.168923 0
4.5 0.207528 0
4.7 0.232943 0
4.9 0.0315691 0
