0.238122 0.000743441 0.000325389 
0.34068 0.00280511 8.61877e-05 
0.536921 0.00515366 0.000101846 
0.734067 0.00728994 0.000125741 
0.933548 0.00926189 0.000160601 
1.13429 0.0110823 0.000205483 
1.29424 0.0118452 0.000260167 
1.47165 0.0135651 0.000327987 
1.69431 0.0145386 0.000411717 
1.87275 0.0149887 0.000516226 
2.13582 0.0156335 0.000640695 
2.33607 0.0165455 0.000792559 
2.49513 0.0151549 0.00097363 
2.63711 0.0139095 0.00118567 
2.87593 0.0169885 0.00143626 
3.13779 0.0168953 0.00173798 
3.33799 0.0109317 0.00209177 
3.49509 0.0151069 0.00252752 
3.63818 0.0169418 0.0030364 
3.87501 0.00784495 0.0036602 
