0.249994 -0.0200897 0.0320184 
0.375654 -0.0170004 0.000123288 
0.535695 -0.0226867 0.000109459 
0.733857 -0.0289145 0.000137253 
0.93346 -0.0350348 0.000175603 
1.13416 -0.0401078 0.000225088 
1.29415 -0.0455941 0.000285467 
1.47142 -0.0502781 0.000360556 
1.69436 -0.0559172 0.000453536 
1.87253 -0.0601121 0.000568126 
2.13573 -0.06505 0.000707526 
2.336 -0.0688146 0.000877474 
2.49481 -0.0734062 0.00107992 
2.6367 -0.07581 0.00132087 
2.87638 -0.0797905 0.00160406 
3.13812 -0.0858263 0.00193549 
3.3378 -0.0902142 0.00231959 
3.49605 -0.0859064 0.00277292 
3.63865 -0.0955349 0.00328481 
3.87952 -0.0995687 0.00385328 
