0.25 -0 -9999 
0.394861 4.96626e-07 -2.53986e-07 
0.534693 -6.2545e-07 -1.83331e-07 
0.728559 -1.33808e-06 -2.40044e-07 
0.928129 -1.7615e-06 -3.33632e-07 
1.13018 -2.09046e-06 -4.61834e-07 
1.29133 -1.9839e-06 -6.34616e-07 
1.46222 -1.25268e-06 -8.66066e-07 
1.69124 -4.61513e-06 -1.19154e-06 
1.86259 -3.63472e-06 -1.64469e-06 
2.13124 -3.02116e-06 -2.27648e-06 
2.32897 -4.70926e-06 -3.0755e-06 
2.49286 -4.65661e-06 -4.01662e-06 
2.78047 -9.85813e-07 -4.13693e-06 
3.5186 -7.56173e-06 -7.78211e-06 
