0.1 0.128792 0.0583357
0.3 0.0900425 0.0625032
0.5 0.228643 0.102469
0.7 0.278078 0.129448
0.9 0.238849 0.146208
1.1 0.208907 0.175777
1.3 0.304053 0.231029
1.5 0.205995 0.27481
1.7 0.508585 0.375724
1.9 0.550452 0.461614
2.1 0.0991558 0.535552
2.3 0.362194 0.691817
2.5 0.0139497 0.828928
2.7 0.54721 1.0167
2.9 0.957873 1.24921
3.1 0.915028 1.40623
3.3 0.875554 1.5609
3.5 0.386336 1.73798
3.7 -0.113388 -1.69406
3.9 -0.549247 -1.81335
4.1 0.035139 0.0259085
4.3 0.0414693 0.030602
4.5 0.0765771 0.0435877
4.7 0.128478 0.0634152
4.9 0.119009 0.0760031
