0.364006 0.00216212 4.08687e-005 0.000129727
0.709726 0.00426024 3.70366e-005 0.000255614
1.20415 0.00677798 6.50973e-005 0.000406679
1.70524 0.00803306 0.000116735 0.000481984
2.20745 0.00887517 0.000204751 0.000972226
2.71008 0.00947395 0.000347202 0.00103782
3.21292 0.00874621 0.000569997 0.000958099
3.71568 0.00692603 0.000897185 0.000758709
4.21922 0.00572284 0.00135572 0.000626906
