-0.0114514 2.64811e-05 
-0.0199424 3.33315e-05 
-0.0291305 7.12093e-05 
-0.0348205 0.000139493 
-0.0388634 0.000253873 
-0.0418204 0.000432283 
-0.0434152 0.000694553 
-0.0406845 0.00104437 
-0.0410026 0.00148975 
-0.0350703 0.00201191 
