0.240478 -0.0166131 0.00404224 
0.356749 0.0240958 0.000846085 
0.536614 0.0496283 0.000868505 
0.734142 0.0723345 0.00107585 
0.93364 0.0899231 0.00137213 
1.13423 0.105841 0.00175324 
1.29419 0.118871 0.0022227 
1.47156 0.130858 0.00280242 
1.69443 0.14755 0.00352325 
1.87267 0.149014 0.00440857 
2.13562 0.15807 0.0054874 
2.33601 0.170046 0.00679892 
2.49504 0.175849 0.00837151 
2.63697 0.176282 0.0101794 
2.87602 0.157689 0.0124397 
3.13799 0.163481 0.0150003 
3.3377 0.181453 0.0180104 
3.49626 0.174143 0.0215382 
3.63782 0.166248 0.0257023 
3.87753 0.195255 0.0308422 
