0.240478 0.00220228 0.000921462 
0.356749 0.00580466 0.000192864 
0.536614 0.00965222 0.000197963 
0.734142 0.0136586 0.000245193 
0.93364 0.0171754 0.000312731 
1.13423 0.0202435 0.000399726 
1.29419 0.0234966 0.000506622 
1.47156 0.0253704 0.000638626 
1.69443 0.0293869 0.000803411 
1.87267 0.0290003 0.00100539 
2.13562 0.0312179 0.00124961 
2.33601 0.0341364 0.00155004 
2.49504 0.0344379 0.00190945 
2.63697 0.0347285 0.00231669 
2.87602 0.0312402 0.00283303 
3.13799 0.0311889 0.00341996 
3.3377 0.0326886 0.00410359 
3.49626 0.0346534 0.00490363 
3.63782 0.0324136 0.00584185 
3.87753 0.0327118 0.00699157 
