0.238313 -0.00619649 0.000600725 
0.341129 -0.00638777 0.00015727 
0.537107 -0.0084856 0.000184898 
0.734084 -0.010422 0.000227775 
0.933615 -0.0129776 0.000290845 
1.13425 -0.0144638 0.000371828 
1.29427 -0.0160351 0.000470819 
1.47164 -0.0174107 0.000592672 
1.69446 -0.0180061 0.000744715 
1.87266 -0.0209968 0.000932874 
2.13604 -0.0232957 0.00115658 
2.33612 -0.0249049 0.00142875 
2.4949 -0.0205014 0.00175844 
2.63731 -0.0274786 0.00214002 
2.87654 -0.0255764 0.00258887 
3.13769 -0.0190282 0.00311182 
3.33838 -0.0316073 0.00373793 
3.4952 -0.0275362 0.00450372 
3.6395 -0.0322815 0.00532053 
3.87376 -0.0223292 0.00640693 
