0.238044 0.000240566 0.000370298 
0.341105 0.000825445 9.82952e-05 
0.537018 0.000689041 0.000115507 
0.734102 0.00103117 0.000142414 
0.933498 0.00118224 0.000181912 
1.13428 0.0017048 0.000232908 
1.29421 0.00156414 0.000294924 
1.47164 0.00119006 0.000371983 
1.69429 0.00270449 0.000467267 
1.8727 0.00164634 0.000585717 
2.13585 0.00251744 0.000727076 
2.33603 0.00271619 0.000900963 
2.49513 0.000794021 0.00110731 
2.63709 0.0024842 0.00134462 
2.87581 0.00109201 0.0016375 
3.13794 -0.00314973 0.0019808 
3.33779 0.0012524 0.0023816 
3.49522 0.00205583 0.002876 
3.63793 0.00243179 0.00345004 
3.87527 0.00165696 0.00417381 
