0.249994 -0.0207642 0.029756 
0.37555 0.00303406 0.000112717 
0.535689 0.00465088 0.000100169 
0.733831 0.00674678 0.000125653 
0.933444 0.00890102 0.000160819 
1.13415 0.0101358 0.000206182 
1.29417 0.0112506 0.000261618 
1.47138 0.0117255 0.000330551 
1.69434 0.0126137 0.000415716 
1.87253 0.0130568 0.000520899 
2.13572 0.0141319 0.000648633 
2.33602 0.0148423 0.000804876 
2.49479 0.0128676 0.000992056 
2.63672 0.0171301 0.00121448 
2.87641 0.0149049 0.00147321 
3.13802 0.0147497 0.00178138 
3.33801 0.0115996 0.00213804 
3.496 0.00977099 0.0025433 
3.6386 0.0102674 0.00300896 
3.87991 0.0156472 0.00354901 
