0.1 -nan -nan
0.3 -nan -nan
0.5 -nan -nan
0.7 -nan -nan
0.9 -nan -nan
1.1 0.0940879 0
1.3 0.0628461 0
1.5 0.135635 0
1.7 -nan -nan
1.9 0.296523 0
2.1 -nan -nan
2.3 -nan -nan
2.5 0.53494 0
2.7 -nan -nan
2.9 0.284345 0
3.1 -nan -nan
3.3 1.34561 0
3.5 0.801116 0
3.7 1.93115 0
3.9 -0 0
4.1 -0 0
4.3 -0 0
4.5 -0 0
4.7 -0 0
4.9 -0 0
