EPAnaFulldAu62all_0.root 0.975033
EPAnaFulldAu62all_1.root 0.579934
EPAnaFulldAu62all_10.root 0.553154
EPAnaFulldAu62all_11.root 0.602287
EPAnaFulldAu62all_12.root 0.606375
EPAnaFulldAu62all_13.root 0.824028
EPAnaFulldAu62all_14.root 0.721179
EPAnaFulldAu62all_15.root 0.8423
EPAnaFulldAu62all_16.root 0.966947
EPAnaFulldAu62all_17.root 0.710409
EPAnaFulldAu62all_18.root 1.04751
EPAnaFulldAu62all_19.root 0.570276
EPAnaFulldAu62all_2.root 0.962791
EPAnaFulldAu62all_20.root 0.661558
EPAnaFulldAu62all_21.root 1.01699
EPAnaFulldAu62all_22.root 0.625155
EPAnaFulldAu62all_23.root 0.768232
EPAnaFulldAu62all_24.root 1.01296
EPAnaFulldAu62all_25.root 0.901746
EPAnaFulldAu62all_26.root 0.839452
EPAnaFulldAu62all_27.root 1.02096
EPAnaFulldAu62all_28.root 0.550539
EPAnaFulldAu62all_29.root 0.83774
EPAnaFulldAu62all_3.root 0.768287
EPAnaFulldAu62all_30.root 0.779473
EPAnaFulldAu62all_31.root 0.824073
EPAnaFulldAu62all_32.root 0.92202
EPAnaFulldAu62all_33.root 0.632113
EPAnaFulldAu62all_34.root 0.852037
EPAnaFulldAu62all_35.root 0.952014
EPAnaFulldAu62all_36.root 0.819541
EPAnaFulldAu62all_37.root 0.761705
EPAnaFulldAu62all_38.root 0.805417
EPAnaFulldAu62all_39.root 0.797943
EPAnaFulldAu62all_4.root 0.670044
EPAnaFulldAu62all_40.root 0.574599
EPAnaFulldAu62all_41.root 0.597014
EPAnaFulldAu62all_42.root 0.623008
EPAnaFulldAu62all_43.root 0.869782
EPAnaFulldAu62all_44.root 0.563104
EPAnaFulldAu62all_45.root 1.05614
EPAnaFulldAu62all_46.root 0.7838
EPAnaFulldAu62all_47.root 0.932338
EPAnaFulldAu62all_48.root 0.768982
EPAnaFulldAu62all_49.root 0.566011
EPAnaFulldAu62all_5.root 0.872825
EPAnaFulldAu62all_50.root 0.803769
EPAnaFulldAu62all_51.root 0.858686
EPAnaFulldAu62all_52.root 0.947282
EPAnaFulldAu62all_53.root 0.70117
EPAnaFulldAu62all_54.root 0.716453
EPAnaFulldAu62all_55.root 0.707012
EPAnaFulldAu62all_56.root 0.586538
EPAnaFulldAu62all_57.root 0.86344
EPAnaFulldAu62all_58.root 0.926017
EPAnaFulldAu62all_59.root 0.618606
EPAnaFulldAu62all_6.root 0.749789
EPAnaFulldAu62all_60.root 0.831114
EPAnaFulldAu62all_61.root 0.65915
EPAnaFulldAu62all_62.root 0.783436
EPAnaFulldAu62all_63.root 0.923526
EPAnaFulldAu62all_64.root 0.837494
EPAnaFulldAu62all_65.root 0.657407
EPAnaFulldAu62all_66.root 0.460147
EPAnaFulldAu62all_67.root 1.01097
EPAnaFulldAu62all_68.root 0.866217
EPAnaFulldAu62all_69.root 0.673257
EPAnaFulldAu62all_7.root 0.691741
EPAnaFulldAu62all_70.root 0.639343
EPAnaFulldAu62all_71.root 0.610069
EPAnaFulldAu62all_72.root 0.551157
EPAnaFulldAu62all_73.root 0.75389
EPAnaFulldAu62all_8.root 0.704034
EPAnaFulldAu62all_9.root 0.873155
