0.25 -0 -9999 
0.371799 -6.51356e-09 -2.75658e-08 
0.533499 -3.40053e-08 -2.61104e-08 
0.731838 -3.19637e-08 -3.3743e-08 
0.931267 1.25575e-08 -4.46377e-08 
1.13197 7.52142e-08 -5.91762e-08 
1.29328 -3.80322e-08 -7.77489e-08 
1.46704 -7.11576e-09 -1.01648e-07 
1.69363 3.63048e-08 -1.32632e-07 
1.86823 4.98091e-08 -1.72071e-07 
2.13325 -2.79522e-09 -2.21903e-07 
2.33419 2.09234e-07 -2.84753e-07 
2.49384 6.8475e-07 -3.62739e-07 
2.63501 3.23636e-07 -4.5625e-07 
2.8721 7.35e-07 -5.7783e-07 
3.13556 -4.28592e-07 -7.27088e-07 
3.3365 5.27879e-07 -8.87606e-07 
3.49466 1.53321e-06 -1.09645e-06 
3.63716 2.64507e-06 -1.34695e-06 
3.87867 -3.60861e-08 -1.56229e-06 
