0.25 0 -9999 
0.383145 0.0507806 0.00859588 
0.534209 0.0128316 0.00724755 
0.731559 -0.0114341 0.0092969 
0.93111 -0.0326086 0.0123444 
1.1322 -0.010258 0.0163933 
1.29348 -0.0241062 0.0214022 
1.46754 -0.0316359 0.027825 
1.6936 0.031906 0.0362427 
1.86846 -0.00921479 0.0469678 
2.13338 0.0323011 0.0604935 
2.33414 0.0343123 0.0777496 
2.49387 -0.221731 0.0987603 
2.63498 -0.223087 0.125211 
2.87192 -0.15774 0.157522 
3.13525 0.398091 0.196766 
3.33627 -0.0382022 0.243556 
3.49465 0.0755611 0.300935 
3.63752 -0.167125 0.367676 
3.87723 -0.854291 0.433612 
