0.25 0 -9999 
0.401118 -0.153919 0.0332013 
0.535027 -0.00742973 0.023415 
0.731259 0.0154069 0.0297644 
0.930933 -0.011369 0.0396776 
1.13247 0.0912187 0.0527729 
1.2937 -0.130285 0.0685077 
1.46808 0.0683493 0.0884688 
1.69356 -0.0971321 0.115035 
1.86872 0.0505689 0.14892 
2.13351 -0.2118 0.191723 
2.3341 -0.169569 0.246438 
2.49388 0.278215 0.313036 
2.63494 -0.205245 0.394654 
2.87177 -0.716186 0.498358 
3.13498 -0.0773753 0.626032 
3.33591 1.18471 0.78029 
3.49461 -1.14866 0.958138 
3.63782 -1.56844 1.18178 
3.87583 0.423837 1.43189 
